"_type","availability","category","list_price","name","part_number","price","quantity","rating","rating_count","seller","subcategory","thirdparty","uom","url"
"ProductItem","1","Horses","","Farnam Co equicareEquicare Flysect Citronella Spray With Lanolin 32 Ounce","26967930","26.55","32.0","","","Santa Cruz Animal Health","Fly Repellents","true","oz","https://www.walmart.com/product/26967930/sellers"
"ProductItem","1","Horses","","Farnam Co equicareEquicare Flysect Citronella Spray With Lanolin 32 Ounce","26967930","28.96","32.0","","","NVC Livestock Concepts","Fly Repellents","true","oz","https://www.walmart.com/product/26967930/sellers"
"ProductItem","1","Horses","","Farnam Co equicareEquicare Flysect Citronella Spray With Lanolin 32 Ounce","26967930","29.64","32.0","","","ProMax Commerce","Fly Repellents","true","oz","https://www.walmart.com/product/26967930/sellers"
"ProductItem","1","Horses","","Farnam Co equicareEquicare Flysect Citronella Spray With Lanolin 32 Ounce","26967930","33.87","32.0","","","VirVentures","Fly Repellents","true","oz","https://www.walmart.com/product/26967930/sellers"
"ProductItem","1","Horses","33.19","Farnam Co equicareEquicare Flysect Citronella Spray With Lanolin 32 Ounce","26967930","25.43","32.0","","","UnbeatableSale","Fly Repellents","true","oz","https://www.walmart.com/product/26967930/sellers"
"ProductItem","1","Horses","","Farnam Co equicareEquicare Flysect Citronella Spray With Lanolin 32 Ounce","26967930","39.2","32.0","","","AMI Ventures Inc","Fly Repellents","true","oz","https://www.walmart.com/product/26967930/sellers"
"ProductItem","1","Horses","","Ambush Insecticide Fly Repellent Horses Dogs Equine Fly Spray 32 oz","26967932","14.83","32.0","","","Santa Cruz Animal Health","Horse Fly Repellent","true","oz","https://www.walmart.com/product/26967932/sellers"
"ProductItem","1","Horses","","Ambush Insecticide Fly Repellent Horses Dogs Equine Fly Spray 32 oz","26967932","18.89","32.0","","","NVC Livestock Concepts","Horse Fly Repellent","true","oz","https://www.walmart.com/product/26967932/sellers"
"ProductItem","1","Horses","","Farnam Co Horse HealthBkalm Paste Supplement For Horses 12 Ounce","26967933","13.43","1.2","","","NVC Livestock Concepts","Horse Supplies","true","oz","https://www.walmart.com/product/26967933/sellers"
"ProductItem","1","Horses","","Farnam Co Horse HealthBkalm Paste Supplement For Horses 12 Ounce","26967933","15.85","1.2","","","ProMax Commerce","Horse Supplies","true","oz","https://www.walmart.com/product/26967933/sellers"
"ProductItem","1","Horses","","Farnam Co equicareRedglo Liquid Multivitamin Supplement For Horses 1 Gallon","26967939","43.74","","","","Healthypets","Horse Supplies","true","","https://www.walmart.com/product/26967939/sellers"
"ProductItem","1","Horses","","Farnam Companies IncHorseshoers Secret Concentrate Hoof Supplement 375 Pound","26967944","33.92","3.75","","","Santa Cruz Animal Health","Horse Supplies","true","lb","https://www.walmart.com/product/26967944/sellers"
"ProductItem","1","Horses","","Farnam Companies IncHorseshoers Secret Concentrate Hoof Supplement 375 Pound","26967944","43.26","3.75","","","ProMax Commerce","Horse Supplies","true","lb","https://www.walmart.com/product/26967944/sellers"
"ProductItem","1","Horses","","Farnam Companies IncHorseshoers Secret Concentrate Hoof Supplement 375 Pound","26967944","32.96","3.75","","","Ablackhorse","Horse Supplies","true","lb","https://www.walmart.com/product/26967944/sellers"
"ProductItem","1","Horses","","Farnam Companies IncHorseshoers Secret Concentrate Hoof Supplement 375 Pound","26967944","43.75","3.75","","","NVC Livestock Concepts","Horse Supplies","true","lb","https://www.walmart.com/product/26967944/sellers"
"ProductItem","1","Horses","","Farnam Companies IncHorseshoers Secret Concentrate Hoof Supplement 375 Pound","26967944","46.87","3.75","","","VirVentures","Horse Supplies","true","lb","https://www.walmart.com/product/26967944/sellers"
"ProductItem","1","Horses","","Farnam Companies IncHorseshoers Secret Concentrate Hoof Supplement 375 Pound","26967944","46.95","3.75","","","Rods Western Palace","Horse Supplies","true","lb","https://www.walmart.com/product/26967944/sellers"
"ProductItem","1","Horses","","Farnam Equisect Fly Repellent Gallon Refill","26967946","50.15","","","","Western Direct","Horse Grooming","true","","https://www.walmart.com/product/26967946/sellers"
"ProductItem","1","Horses","","Farnam Equisect Fly Repellent Gallon Refill","26967946","64.88","","","","VirVentures","Horse Grooming","true","","https://www.walmart.com/product/26967946/sellers"
"ProductItem","1","Pest Control","","Farnam Wipe II Fly Spray","26967947","25.96","","","","ProMax Commerce","Insect Sprays & Foggers","true","","https://www.walmart.com/product/26967947/sellers"
"ProductItem","1","Pest Control","","Farnam Wipe II Fly Spray","26967947","28.24","","","","NVC Livestock Concepts","Insect Sprays & Foggers","true","","https://www.walmart.com/product/26967947/sellers"
"ProductItem","1","Pest Control","","Farnam Wipe II Fly Spray","26967947","30.41","","","","Rons Home and Hardware","Insect Sprays & Foggers","true","","https://www.walmart.com/product/26967947/sellers"
"ProductItem","1","Pest Control","","Farnam Wipe II Fly Spray","26967947","33.99","","","","K Hardware","Insect Sprays & Foggers","true","","https://www.walmart.com/product/26967947/sellers"
"ProductItem","2","Horses","","Farnam SimpliFly with LarvaStop 3 34lb","26967950","28.19","3.0","","","Statelinetack","Fly Repellents","true","cnt","https://www.walmart.com/product/26967950/sellers"
"ProductItem","1","Horses","","SIMPLIFLY FEEDTHRU FLY CONTROL FOR HORSES","26967952","125.92","","","","ProMax Commerce","Fly Repellents","true","","https://www.walmart.com/product/26967952/sellers"
"ProductItem","1","Horses","","SIMPLIFLY FEEDTHRU FLY CONTROL FOR HORSES","26967952","121.56","","","","Ablackhorse","Fly Repellents","true","","https://www.walmart.com/product/26967952/sellers"
"ProductItem","1","Horses","","Farnam Companies IncGrow Colt Vitamin And Mineral Supplement For Colts 7 Pound","26967956","49.38","7.0","","","ProMax Commerce","Horse Supplies","true","lb","https://www.walmart.com/product/26967956/sellers"
"ProductItem","1","Horses","","Farnam Companies IncGrow Colt Vitamin And Mineral Supplement For Colts 7 Pound","26967956","39.03","7.0","","","Ablackhorse","Horse Supplies","true","lb","https://www.walmart.com/product/26967956/sellers"
"ProductItem","1","Horses","","Farnam Companies IncGrow Colt Vitamin And Mineral Supplement For Colts 7 Pound","26967956","52.57","7.0","","","VirVentures","Horse Supplies","true","lb","https://www.walmart.com/product/26967956/sellers"
"ProductItem","2","Horses","","Finish Line Total Control Plus 47 lbs","26967969","75.43","4.7","","","FAUCETS COMPLETE","Horse Supplies","true","lb","https://www.walmart.com/product/26967969/sellers"
"ProductItem","1","Horses","","Finish Line QuiaCal Paste Syringe","26967971","14.01","","","","ProMax Commerce","Horse Supplies","true","","https://www.walmart.com/product/26967971/sellers"
"ProductItem","1","Horses","","Finish Line QuiaCal Paste Syringe","26967971","8.74","","","","Jeffers","Horse Supplies","true","","https://www.walmart.com/product/26967971/sellers"
"ProductItem","1","Horses","","Finish Line QuiaCal Paste Syringe","26967971","7.7","","","","Ablackhorse","Horse Supplies","true","","https://www.walmart.com/product/26967971/sellers"
"ProductItem","1","Horses","","Finish Line QuiaCal Paste Syringe","26967971","14.99","","","","Saddles N Stuff","Horse Supplies","true","","https://www.walmart.com/product/26967971/sellers"
"ProductItem","1","Horses","89.95","Finish LineMuscle Tone With Myopro Equine Supplement 425 Pound","26967974","61.12","4.25","","","UnbeatableSale","Horse Supplies","true","lb","https://www.walmart.com/product/26967974/sellers"
"ProductItem","1","Horses","","Finish LineMuscle Tone With Myopro Equine Supplement 425 Pound","26967974","72.63","4.25","","","VirVentures","Horse Supplies","true","lb","https://www.walmart.com/product/26967974/sellers"
"ProductItem","1","Horses","","Farnam TriTec 14 Fly Spray for Horses Easy Pour 1 Gallon","26967977","73.99","","","","Santa Cruz Animal Health","Horse Nutrition & Supplements","true","","https://www.walmart.com/product/26967977/sellers"
"ProductItem","1","Horses","","Farnam TriTec 14 Fly Spray for Horses Easy Pour 1 Gallon","26967977","74.28","","","","Western Direct","Horse Nutrition & Supplements","true","","https://www.walmart.com/product/26967977/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","29.69","","","","ProMax Commerce","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","31.99","","","","Piccard meds 4 pets Corp","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","32.55","","","","NVC Livestock Concepts","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","33.14","","","","Tackxas Saddle Leather Superstore","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","33.75","","","","Rons Home and Hardware","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","36.99","","","","K Hardware","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","38.07","","","","VirVentures","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","39.39","","","","Factory Hardware Store","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","40.08","","","","AimToFind","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","35.69","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","27.35","","","","UnbeatableSale","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","54.23","","","","Northwoods Trading Post","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","TRITEC 14 FLY REPELLENT SPRAY FOR HORSES","26967978","69.33","","","","Product Direct","Horse Grooming","true","","https://www.walmart.com/product/26967978/sellers"
"ProductItem","1","Horses","","Farnam Supermask II Fly Mask Without Ears","26967979","20.52","","5.0","1","Walmart","Horse Blankets & Fly Masks","false","","https://www.walmart.com/product/26967979/sellers"
"ProductItem","1","Horses","","Finish Line Air Power Natural Horse Cough Syrup 34 Fl Oz","26967981","36.9","34.0","","","Santa Cruz Animal Health","Horse Supplies","true","fl-oz","https://www.walmart.com/product/26967981/sellers"
"ProductItem","1","Horses","","Finish Line Air Power Natural Horse Cough Syrup 34 Fl Oz","26967981","34.99","34.0","","","Statelinetack","Horse Supplies","true","fl-oz","https://www.walmart.com/product/26967981/sellers"
"ProductItem","1","Horses","","Finish Line Air Power Natural Horse Cough Syrup 34 Fl Oz","26967981","45.0","34.0","","","Saddles N Stuff","Horse Supplies","true","fl-oz","https://www.walmart.com/product/26967981/sellers"
"ProductItem","1","Horses","","Finish Line Air Power Natural Horse Cough Syrup 34 Fl Oz","26967981","40.59","34.0","","","Jeffers","Horse Supplies","true","fl-oz","https://www.walmart.com/product/26967981/sellers"
"ProductItem","1","Horses","","Finish Line Air Power Natural Horse Cough Syrup 34 Fl Oz","26967981","50.76","34.0","","","ProMax Commerce","Horse Supplies","true","fl-oz","https://www.walmart.com/product/26967981/sellers"
"ProductItem","1","Horses","","SuperMask II Standard Horse Fly Mask With Double Latch Closure","26967982","27.88","","","","AMI Ventures Inc","Horse Supplies","true","","https://www.walmart.com/product/26967982/sellers"
"ProductItem","1","Horses","","Farnam SuperMask II Horse Fly Mask CopperCheetah Mesh Equine Eye Care","26967983","21.33","","","","Santa Cruz Animal Health","Fly Repellents","true","","https://www.walmart.com/product/26967983/sellers"
"ProductItem","1","Horses","","Farnam SuperMask II Horse Fly Mask CopperCheetah Mesh Equine Eye Care","26967983","23.02","","","","Little Family Members","Fly Repellents","true","","https://www.walmart.com/product/26967983/sellers"
"ProductItem","1","Horses","","Finish Line JCs XTie Up Horse Supplement 30 cc","26967988","11.99","30.0","","","Piccard meds 4 pets Corp","Horse Supplies","true","cc","https://www.walmart.com/product/26967988/sellers"
"ProductItem","1","Horses","","Finish Line JCs XTie Up Horse Supplement 30 cc","26967988","13.0","30.0","","","Saddles N Stuff","Horse Supplies","true","cc","https://www.walmart.com/product/26967988/sellers"
"ProductItem","1","Horses","","Finish Line JCs XTie Up Horse Supplement 30 cc","26967988","13.25","30.0","","","ProMax Commerce","Horse Supplies","true","cc","https://www.walmart.com/product/26967988/sellers"
"ProductItem","1","Horses","","Finish Line JCs XTie Up Horse Supplement 30 cc","26967988","11.69","30.0","","","Jeffers","Horse Supplies","true","cc","https://www.walmart.com/product/26967988/sellers"
"ProductItem","1","Horses","","Farnam Companies IncNature Defense Concentrate Fly Repellent Spray 32 Ounce","26968002","15.69","32.0","","","Santa Cruz Animal Health","Horse Grooming","true","oz","https://www.walmart.com/product/26968002/sellers"
"ProductItem","1","Horses","","Farnam Companies IncNature Defense Concentrate Fly Repellent Spray 32 Ounce","26968002","21.96","32.0","","","ProMax Commerce","Horse Grooming","true","oz","https://www.walmart.com/product/26968002/sellers"
"ProductItem","1","Horses","","Farnam Companies IncNature Defense Concentrate Fly Repellent Spray 32 Ounce","26968002","25.97","32.0","","","VirVentures","Horse Grooming","true","oz","https://www.walmart.com/product/26968002/sellers"
"ProductItem","1","Horses","","Farnam Companies IncNature Defense Concentrate Fly Repellent Conc 32 Ounce","26968003","25.75","32.0","","","NVC Livestock Concepts","Horse Grooming","true","oz","https://www.walmart.com/product/26968003/sellers"
"ProductItem","1","Horses","","Farnam Companies IncNature Defense Concentrate Fly Repellent Conc 32 Ounce","26968003","29.48","32.0","","","ProMax Commerce","Horse Grooming","true","oz","https://www.walmart.com/product/26968003/sellers"
"ProductItem","1","Horses","","Farnam Horseshoers Secret Pelleted Hoof Supplement 11 lbs","26968005","75.36","11.0","","","Santa Cruz Animal Health","Horse Nutrition & Supplements","true","lb","https://www.walmart.com/product/26968005/sellers"
"ProductItem","1","Horses","","Farnam Horseshoers Secret Pelleted Hoof Supplement 11 lbs","26968005","64.52","11.0","","","Western Direct","Horse Nutrition & Supplements","true","lb","https://www.walmart.com/product/26968005/sellers"
"ProductItem","1","Horses","","Farnam Horseshoers Secret Pelleted Hoof Supplement 11 lbs","26968005","81.46","11.0","","","ProMax Commerce","Horse Nutrition & Supplements","true","lb","https://www.walmart.com/product/26968005/sellers"
"ProductItem","1","Horses","","Farnam Horseshoers Secret Pelleted Hoof Supplement 11 lbs","26968005","84.64","11.0","","","VirVentures","Horse Nutrition & Supplements","true","lb","https://www.walmart.com/product/26968005/sellers"
"ProductItem","1","Horses","","Farnam Horseshoers Secret Pelleted Hoof Supplement 11 lbs","26968005","64.66","11.0","","","Ablackhorse","Horse Nutrition & Supplements","true","lb","https://www.walmart.com/product/26968005/sellers"
"ProductItem","1","Horses","","Farnam Horseshoers Secret Pelleted Hoof Supplement 11 lbs","26968005","89.55","11.0","","","NVC Livestock Concepts","Horse Nutrition & Supplements","true","lb","https://www.walmart.com/product/26968005/sellers"
"ProductItem","1","Horses","","Farnam Companies IncHorseshoers Secret Pelleted Supplement For Horses 38 Pound","26968006","105.9","38.0","","","Western Direct","Horse Nutrition & Supplements","true","lb","https://www.walmart.com/product/26968006/sellers"
"ProductItem","1","Horses","","Farnam Companies IncHorseshoers Secret Pelleted Supplement For Horses 38 Pound","26968006","105.91","38.0","","","Santa Cruz Animal Health","Horse Nutrition & Supplements","true","lb","https://www.walmart.com/product/26968006/sellers"
"ProductItem","1","Horses","","Farnam Cough Free Powder 1lb","26968008","19.02","1.0","","","Santa Cruz Animal Health","Horse Supplies","true","lb","https://www.walmart.com/product/26968008/sellers"
"ProductItem","1","Horses","","Farnam Cough Free Powder 1lb","26968008","23.99","1.0","","","Piccard meds 4 pets Corp","Horse Supplies","true","lb","https://www.walmart.com/product/26968008/sellers"
"ProductItem","1","Horses","","Farnam Cough Free Powder 1lb","26968008","19.02","1.0","","","Western Direct","Horse Supplies","true","lb","https://www.walmart.com/product/26968008/sellers"
"ProductItem","1","Horses","","Farnam Cough Free Powder 1lb","26968008","19.7","1.0","","","Ablackhorse","Horse Supplies","true","lb","https://www.walmart.com/product/26968008/sellers"
"ProductItem","1","Horses","","Cough Free Powder 3 Pounds Equine Horse Relieves Colds Allergies 100 Natural","26968009","43.62","","","","Santa Cruz Animal Health","Horse Supplies","true","","https://www.walmart.com/product/26968009/sellers"
"ProductItem","1","Horses","49.99","Farnam Next Level Joint Fluid For Horses Dogs 32 fl oz","26968011","42.99","32.0","","","Walmart","Horse Nutrition & Supplements","false","fl-oz","https://www.walmart.com/product/26968011/sellers"
"ProductItem","1","Horses","","Farnam Next Level Joint Fluid For Horses Dogs 32 fl oz","26968011","42.99","32.0","","","Santa Cruz Animal Health","Horse Nutrition & Supplements","true","fl-oz","https://www.walmart.com/product/26968011/sellers"
"ProductItem","1","Horses","","Farnam Next Level Joint Fluid For Horses Dogs 32 fl oz","26968011","51.51","32.0","","","ProMax Commerce","Horse Nutrition & Supplements","true","fl-oz","https://www.walmart.com/product/26968011/sellers"
"ProductItem","1","Horses","","Next Level Equine Joint Pellets 375Lbs","26968014","61.04","","","","ProMax Commerce","Horse Supplies","true","","https://www.walmart.com/product/26968014/sellers"
"ProductItem","1","Horses","","Next Level Equine Joint Pellets 375Lbs","26968014","62.85","","","","NVC Livestock Concepts","Horse Supplies","true","","https://www.walmart.com/product/26968014/sellers"
"ProductItem","1","Horses","","Next Level Equine Joint Pellets 375Lbs","26968014","64.59","","","","Rons Home and Hardware","Horse Supplies","true","","https://www.walmart.com/product/26968014/sellers"
"ProductItem","1","Horses","","Next Level Equine Joint Pellets 375Lbs","26968014","64.96","","","","TrueValueSuperStore","Horse Supplies","true","","https://www.walmart.com/product/26968014/sellers"
"ProductItem","1","Horses","","Next Level Equine Joint Pellets 375Lbs","26968014","67.7","","","","Santa Cruz Animal Health","Horse Supplies","true","","https://www.walmart.com/product/26968014/sellers"
"ProductItem","1","Horses","","Next Level Equine Joint Pellets 375Lbs","26968014","69.99","","","","K Hardware","Horse Supplies","true","","https://www.walmart.com/product/26968014/sellers"
"ProductItem","1","Horses","","Next Level Equine Joint Pellets 375Lbs","26968014","71.26","","","","AimToFind","Horse Supplies","true","","https://www.walmart.com/product/26968014/sellers"
"ProductItem","1","Reptiles","","Zoo Med Natural Aquatic Turtle Food Pellets 54 oz Pack of 3","269803099","62.47","3.0","","","Palatial Products","Zoo Med Turtle Food","true","pk","https://www.walmart.com/product/269803099/sellers"
"ProductItem","1","Reptiles","","Zoo Med Banquet Cuttlebone Tropical Fruit Banana Flavor Large 2 Pack 8 oz Pack of 2","269891978","23.88","2.0","","","Palatial Products","Zoo Med Turtle Food","true","pk","https://www.walmart.com/product/269891978/sellers"
"ProductItem","1","Dogs","","HALTI AllInOne Lead 6 6","269938733","18.39","","","","Walmart","Dog Collars, Leashes & Harnesses","false","","https://www.walmart.com/product/269938733/sellers"
"ProductItem","1","Dogs","","HALTI AllInOne Lead 6 6","269938733","18.39","","","","Adventure Brands","Dog Collars, Leashes & Harnesses","true","","https://www.walmart.com/product/269938733/sellers"
"ProductItem","1","Farm Animals","","Probios Bovine One Gel 300 gm","27016556","34.15","300.0","","","Western Direct","Livestock Feed","true","gm","https://www.walmart.com/product/27016556/sellers"
"ProductItem","1","All Departments","12.99","Unique BargainsPet Dog Doggy Puppy Metal Training Whistle Keyring Black Silver Tone 2pcs","270180252","6.29","","","","Tasharina Corp","Unique Bargains","true","","https://www.walmart.com/product/270180252/sellers"
"ProductItem","1","Horses","","UltraCruz Equine Garlic Flakes Supplement for Horses 2 lb 90 Day Supply","270239632","29.9","2.0","","","Santa Cruz Animal Health","Horse Supplies","true","lb","https://www.walmart.com/product/270239632/sellers"
"ProductItem","1","Dogs","","Scooby Doo Scoobert Pet Dog Cat Halloween Costume","270540259","27.58","","","","Costume Zoo","Dog Apparel","true","","https://www.walmart.com/product/270540259/sellers"
"ProductItem","1","Dogs","","Scooby Doo Scoobert Pet Dog Cat Halloween Costume","270540259","27.59","","","","Pure Costumes","Dog Apparel","true","","https://www.walmart.com/product/270540259/sellers"
"ProductItem","1","Dogs","","Scooby Doo Scoobert Pet Dog Cat Halloween Costume","270540259","36.98","","","","HalloweenCostumes","Dog Apparel","true","","https://www.walmart.com/product/270540259/sellers"
"ProductItem","1","Small Animals","","Zoo Med Laboratories IncNatural Grassland Tortoise Food 85 Ounce","27065565","9.99","8.5","","","WB Sales","Mouse & Rat Food & Treats","true","oz","https://www.walmart.com/product/27065565/sellers"
"ProductItem","1","Small Animals","6.99","Zoo Med Laboratories IncNatural Grassland Tortoise Food 85 Ounce","27065565","3.76","8.5","","","AlotOfHome","Mouse & Rat Food & Treats","true","oz","https://www.walmart.com/product/27065565/sellers"
"ProductItem","1","Small Animals","","Zoo Med Laboratories IncNatural Grassland Tortoise Food 85 Ounce","27065565","12.12","8.5","","","Valo Market","Mouse & Rat Food & Treats","true","oz","https://www.walmart.com/product/27065565/sellers"
"ProductItem","1","Small Animals","","Zoo Med Laboratories IncNatural Grassland Tortoise Food 85 Ounce","27065565","13.41","8.5","","","joshsfrogs","Mouse & Rat Food & Treats","true","oz","https://www.walmart.com/product/27065565/sellers"
"ProductItem","1","Reptiles","","Zilla Turtle Chasers Floating Treats Clam 2 oz Pack of 3","270675381","25.44","3.0","","","Palatial Products","Zilla Reptile and Turtle Food","true","pk","https://www.walmart.com/product/270675381/sellers"
"ProductItem","1","Prevue Pet Accessories","","Prevue Pet Products Naturals Mod Pods for Small Animals 62817","270748090","9.28","","","","ProMax Commerce","","true","","https://www.walmart.com/product/270748090/sellers"
"ProductItem","1","Prevue Pet Accessories","","Prevue Pet Products Naturals Mod Pods for Small Animals 62817","270748090","3.82","","","","Ablackhorse","","true","","https://www.walmart.com/product/270748090/sellers"
"ProductItem","1","Prevue Pet Accessories","","Prevue Pet Products Naturals Mod Pods for Small Animals 62817","270748090","15.51","","","","BikeSomewhere","","true","","https://www.walmart.com/product/270748090/sellers"
"ProductItem","1","Prevue Pet Accessories","","Prevue Pet Products Naturals Mod Pods for Small Animals 62817","270748090","12.79","","","","Overstock","","true","","https://www.walmart.com/product/270748090/sellers"
"ProductItem","1","Prevue Pet Accessories","10.83","Prevue Pet Products Naturals Mod Pods for Small Animals 62817","270748090","7.92","","","","UnbeatableSale","","true","","https://www.walmart.com/product/270748090/sellers"
"ProductItem","1","Horses","","UltraCruz Pure Flax Oil Supplement for Horses and Livestock 4 x 1 Gallon","270837096","119.9","4.0","","","Santa Cruz Animal Health","Horse Supplies","true","cnt","https://www.walmart.com/product/270837096/sellers"
"ProductItem","1","Cats","","Pet Dog Cat Shirt Puppy Winter Warm Clothes Sweater Costume Jacket Coat","270847774","9.79","","","","ChinMing","Cat Apparel & Collars","true","","https://www.walmart.com/product/270847774/sellers"
"ProductItem","1","Reptiles","","Zoo Med Repti Ramp Bowl XLarge 1275L x 95W Pack of 10","270978870","225.61","10.0","","","Palatial Products","Turtle Supplies","true","pk","https://www.walmart.com/product/270978870/sellers"
"ProductItem","1","Small Animals","","Plastic Pet Rodent Mice Jogging Ball Toy Hamster Gerbil Rat Exercise Balls Play Toys Blue 10cm10cm10cm","270435407","5.56","","","","MANUFACTURING CONSULTING DESIGN COMPANY INC","Hamster Balls","true","","https://www.walmart.com/product/270435407/sellers"
"ProductItem","1","Reptiles","","Flukers Aquatic Turtle Diet 40lbs","271023527","116.94","40.0","","","joshsfrogs","Fluker's Farms Reptile Food","true","lb","https://www.walmart.com/product/271023527/sellers"
"ProductItem","1","Dogs","","Adorable Silly Monkey Fleece Dog Pajamas Bodysuit with Hood Color Pink Size XSmall","271137912","38.51","","","","Amazing Odyssey Inc","Dog Apparel","true","","https://www.walmart.com/product/271137912/sellers"
"ProductItem","1","Reptiles","","Flukers ReptaBark Premium Tropical Cypress 10 Qt","271234369","6.46","","3.0","1","Walmart","Fluker's Farms Reptile Terrarium Habitat Decor & Accessories","false","","https://www.walmart.com/product/271234369/sellers"
"ProductItem","1","Reptiles","","Flukers ReptaBark Premium Tropical Cypress 10 Qt","271234369","20.34","","3.0","1","Palatial Products","Fluker's Farms Reptile Terrarium Habitat Decor & Accessories","true","","https://www.walmart.com/product/271234369/sellers"
"ProductItem","1","Horses","","Charlie BugOff Shield Fly Mask without Ears","271258509","29.85","","","","Home Horse n Hound","Fly Repellents","true","","https://www.walmart.com/product/271258509/sellers"
"ProductItem","2","Sports","","66 HILASON 1200D WINTER WATERPROOF HORSE BLANKET BELLY WRAP AMERICAN FLAG","271318311","84.99","","","","Tackxas Saddle Leather Superstore","Equestrian Gear","true","","https://www.walmart.com/product/271318311/sellers"
"ProductItem","2","Cats","14.42","Chiffon Cute Fashion Summer Pet Clothes Outfits Clothing Puppy Dog Princess Dress Cat Apparel Costume Accessories","271559567","9.61","","","","INVECH INC","Cat Apparel & Collars","true","","https://www.walmart.com/product/271559567/sellers"
"ProductItem","1","Dogs","","Unique Bargains Small Dog Dress Puppy Lace Princess Tutu Skirt Summer Costume Blue XS","271620593","7.64","","","","Tasharina Corp","Dog Apparel","true","","https://www.walmart.com/product/271620593/sellers"
"ProductItem","1","Small Animals","","Ware Mfg Inc Birdsm AnHamster Cage Assorted 2 Story Case of 3","271658120","50.19","3.0","","","Ablackhorse","Mouse & Rat Cages","true","pk","https://www.walmart.com/product/271658120/sellers"
"ProductItem","1","Dogs","","Bitches Love Me Screen Print Bandana Black Large","27166616","11.54","","","","Shop SWC","Dog Apparel","true","","https://www.walmart.com/product/27166616/sellers"
"ProductItem","1","Dogs","","Bitches Love Me Screen Print Bandana Black Large","27166616","11.96","","","","Palatial Products","Dog Apparel","true","","https://www.walmart.com/product/27166616/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 12 Lb","27171687","9.84","9.0","","","Ablackhorse","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171687/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 12 Lb","27171687","27.08","9.0","","","AMI Ventures Inc","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171687/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 12 Lb","27171687","27.27","9.0","","","Valo Market","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171687/sellers"
"ProductItem","1","Reptiles","","Zoo Med ReptiSticks Floating Aquatic Turtle Food 12 Lb","27171687","31.65","9.0","","","Northwoods Trading Post","Zoo Med Turtle Food","true","oz","https://www.walmart.com/product/27171687/sellers"
"ProductItem","1","Reptiles","","Zoo Med Aquatic Shrimp Crab Lobster Food","27171704","6.48","","1.0","1","Valo Market","Reptile Food: Crickets, Mealworms & More","true","","https://www.walmart.com/product/27171704/sellers"
"ProductItem","1","Reptiles","","Zoo Med Aquatic Shrimp Crab Lobster Food","27171704","6.96","","1.0","1","joshsfrogs","Reptile Food: Crickets, Mealworms & More","true","","https://www.walmart.com/product/27171704/sellers"
"ProductItem","1","Reptiles","","Zoo Med Aquatic Shrimp Crab Lobster Food","27171704","1.71","","1.0","1","Ablackhorse","Reptile Food: Crickets, Mealworms & More","true","","https://www.walmart.com/product/27171704/sellers"
"ProductItem","1","Reptiles","3.99","Zoo Med Aquatic Shrimp Crab Lobster Food","27171704","2.07","","1.0","1","AlotOfHome","Reptile Food: Crickets, Mealworms & More","true","","https://www.walmart.com/product/27171704/sellers"
